"name","pos","team","sourceName","player","playerID","season","positionRank","overallRank","points","pointsLo","pointsHi","passAtt","passComp","passIncomp","passYds","passTds","passInt","rushAtt","rushYds","rushTds","rec","recYds","recTds","fumbles","dstYdsAllowed","dstSack","dstSafety","dstInt","dstFumlRec","dstFumlForce","dstTd","fg","fgAtt","xp"
"JOSHBROWN","K","NYG","averageRobust","Josh Brown",358,2015,50,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JOSHBROWN","K","NYG","averageWeighted","Josh Brown",358,2015,50,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JOSHBROWN","K","NYG","espn","Josh Brown",358,2015,49,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOSHHILL","TE","NO","average","Josh Hill",359,2015,27,178,4.95,3.61,6.29,0,0,0,0,0,0,0,0,0,1.85,19,0.2,0,0,0,0,0,0,0,0,0,0,0
"JOSHHILL","TE","NO","averageRobust","Josh Hill",359,2015,27,178,4.95,3.61,6.29,0,0,0,0,0,0,0,0,0,1.85,19,0.2,0,0,0,0,0,0,0,0,0,0,0
"JOSHHILL","TE","NO","averageWeighted","Josh Hill",359,2015,27,178,4.95,3.61,6.29,0,0,0,0,0,0,0,0,0,1.85,19,0.2,0,0,0,0,0,0,0,0,0,0,0
"JOSHHILL","TE","NO","cbs","Josh Hill",359,2015,19,152,6.29,3.61,6.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,25.9,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOSHHILL","TE","NO","espn","Josh Hill",359,2015,34,195,3.61,3.61,6.29,0,0,0,0,0,0,0,0,0,1.2,12.1,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOSHHUFF","WR","PHI","average","Josh Huff",360,2015,93,228,2.915,1.64,4.19,0,0,0,0,0,0,0,0,0,1.2,15.15,0.05,0.1,0,0,0,0,0,0,0,0,0,0
"JOSHHUFF","WR","PHI","averageRobust","Josh Huff",360,2015,93,228,2.915,1.64,4.19,0,0,0,0,0,0,0,0,0,1.2,15.15,0.05,0.1,0,0,0,0,0,0,0,0,0,0
"JOSHHUFF","WR","PHI","averageWeighted","Josh Huff",360,2015,93,228,2.915,1.64,4.19,0,0,0,0,0,0,0,0,0,1.2,15.15,0.05,0.1,0,0,0,0,0,0,0,0,0,0
"JOSHHUFF","WR","PHI","cbs","Josh Huff",360,2015,84,204,4.19,1.64,4.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,20.9,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOSHHUFF","WR","PHI","espn","Josh Huff",360,2015,93,235,1.64,1.64,4.19,0,0,0,0,0,0,0,0,0,0.8,9.4,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOSHJOHNSON","QB","BUF","average","Josh Johnson",361,2015,91,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JOSHJOHNSON","QB","BUF","averageRobust","Josh Johnson",361,2015,91,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JOSHJOHNSON","QB","BUF","averageWeighted","Josh Johnson",361,2015,91,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JOSHJOHNSON","QB","BUF","cbs","Josh Johnson",361,2015,60,365,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOSHJOHNSON","QB","BUF","espn","Josh Johnson",361,2015,89,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOSHLAMBO","K","SD","average","Josh Lambo",362,2015,51,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,2.4,2.7
"JOSHLAMBO","K","SD","averageRobust","Josh Lambo",362,2015,51,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,2.4,2.7
"JOSHLAMBO","K","SD","averageWeighted","Josh Lambo",362,2015,51,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,2.4,2.7
"JOSHLAMBO","K","SD","cbs","Josh Lambo",362,2015,16,430,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.4,2.7
"JOSHLAMBO","K","SD","espn","Josh Lambo",362,2015,50,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.4,2.7
"JOSHMCCOWN","QB","CLE","average","Josh McCown",363,2015,92,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JOSHMCCOWN","QB","CLE","averageRobust","Josh McCown",363,2015,92,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JOSHMCCOWN","QB","CLE","averageWeighted","Josh McCown",363,2015,92,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JOSHMCCOWN","QB","CLE","espn","Josh McCown",363,2015,90,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOSHROBINSON","RB","IND","average","Josh Robinson",364,2015,102,347,0.04,0.04,0.04,0,0,0,0,0,0,0.1,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
"JOSHROBINSON","RB","IND","averageRobust","Josh Robinson",364,2015,102,347,0.04,0.04,0.04,0,0,0,0,0,0,0.1,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
"JOSHROBINSON","RB","IND","averageWeighted","Josh Robinson",364,2015,102,347,0.04,0.04,0.04,0,0,0,0,0,0,0.1,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
"JOSHROBINSON","RB","IND","cbs","Josh Robinson",364,2015,95,315,0.04,0.04,0.04,NA,NA,NA,NA,NA,NA,0.1,0.2,0,0,0.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOSHSCOBEE","K","PIT","average","Josh Scobee",365,2015,52,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JOSHSCOBEE","K","PIT","averageRobust","Josh Scobee",365,2015,52,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JOSHSCOBEE","K","PIT","averageWeighted","Josh Scobee",365,2015,52,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JOSHSCOBEE","K","PIT","cbs","Josh Scobee",365,2015,17,431,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"JOSHSCOBEE","K","PIT","espn","Josh Scobee",365,2015,51,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"JOSHUABELLAMY","WR","CHI","average","Joshua Bellamy",366,2015,106,267,1.33,1.33,1.33,0,0,0,0,0,0,0,0,0,0.6,7.3,0,0,0,0,0,0,0,0,0,0,0,0
"JOSHUABELLAMY","WR","CHI","averageRobust","Joshua Bellamy",366,2015,106,267,1.33,1.33,1.33,0,0,0,0,0,0,0,0,0,0.6,7.3,0,0,0,0,0,0,0,0,0,0,0,0
"JOSHUABELLAMY","WR","CHI","averageWeighted","Joshua Bellamy",366,2015,106,267,1.33,1.33,1.33,0,0,0,0,0,0,0,0,0,0.6,7.3,0,0,0,0,0,0,0,0,0,0,0,0
"JOSHUABELLAMY","WR","CHI","espn","Joshua Bellamy",366,2015,96,241,1.33,1.33,1.33,0,0,0,0,0,0,0,0,0,0.6,7.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPLOSMAN","QB","FA","average","J.P. Losman",367,2015,93,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JPLOSMAN","QB","FA","averageRobust","J.P. Losman",367,2015,93,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JPLOSMAN","QB","FA","averageWeighted","J.P. Losman",367,2015,93,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JPLOSMAN","QB","FA","espn","J.P. Losman",367,2015,91,486,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JTOSULLIVAN","QB","FA","average","J.T. O'Sullivan",368,2015,94,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JTOSULLIVAN","QB","FA","averageRobust","J.T. O'Sullivan",368,2015,94,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JTOSULLIVAN","QB","FA","averageWeighted","J.T. O'Sullivan",368,2015,94,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JTOSULLIVAN","QB","FA","espn","J.T. O'Sullivan",368,2015,92,487,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JULIANEDELMAN","WR","NE","average","Julian Edelman",369,2015,4,5,19.3,17.48,20.62,0,0,0,0,0,0,0.8,5,0,7.05,78.5,0.65,0,0,0,0,0,0,0,0,0,0,0
"JULIANEDELMAN","WR","NE","averageRobust","Julian Edelman",369,2015,4,5,19.3,17.48,20.62,0,0,0,0,0,0,0.8,5,0,7.05,78.5,0.65,0,0,0,0,0,0,0,0,0,0,0
"JULIANEDELMAN","WR","NE","averageWeighted","Julian Edelman",369,2015,4,5,19.3,17.48,20.62,0,0,0,0,0,0,0.8,5,0,7.05,78.5,0.65,0,0,0,0,0,0,0,0,0,0,0
"JULIANEDELMAN","WR","NE","cbs","Julian Edelman",369,2015,2,3,20.62,17.48,20.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,88.2,0.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JULIANEDELMAN","WR","NE","espn","Julian Edelman",369,2015,8,9,17.48,17.48,20.62,0,0,0,0,0,0,0.8,5,0,6.5,68.8,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JULIOJONES","WR","ATL","average","Julio Jones",370,2015,1,1,23.155,20.21,26.1,0,0,0,0,0,0,0,0,0,8.3,110.55,0.65,0.1,0,0,0,0,0,0,0,0,0,0
"JULIOJONES","WR","ATL","averageRobust","Julio Jones",370,2015,1,1,23.155,20.21,26.1,0,0,0,0,0,0,0,0,0,8.3,110.55,0.65,0.1,0,0,0,0,0,0,0,0,0,0
"JULIOJONES","WR","ATL","averageWeighted","Julio Jones",370,2015,1,1,23.155,20.21,26.1,0,0,0,0,0,0,0,0,0,8.3,110.55,0.65,0.1,0,0,0,0,0,0,0,0,0,0
"JULIOJONES","WR","ATL","cbs","Julio Jones",370,2015,1,1,26.1,20.21,26.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,127,0.7,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JULIOJONES","WR","ATL","espn","Julio Jones",370,2015,3,4,20.21,20.21,26.1,0,0,0,0,0,0,0,0,0,7.3,94.1,0.6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JULIUSTHOMAS","TE","JAC","average","Julius Thomas",371,2015,11,96,10.185,9.39,10.98,0,0,0,0,0,0,0,0,0,4.05,43.35,0.3,0,0,0,0,0,0,0,0,0,0,0
"JULIUSTHOMAS","TE","JAC","averageRobust","Julius Thomas",371,2015,11,96,10.185,9.39,10.98,0,0,0,0,0,0,0,0,0,4.05,43.35,0.3,0,0,0,0,0,0,0,0,0,0,0
"JULIUSTHOMAS","TE","JAC","averageWeighted","Julius Thomas",371,2015,11,96,10.185,9.39,10.98,0,0,0,0,0,0,0,0,0,4.05,43.35,0.3,0,0,0,0,0,0,0,0,0,0,0
"JULIUSTHOMAS","TE","JAC","cbs","Julius Thomas",371,2015,10,101,9.39,9.39,10.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,38.9,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JULIUSTHOMAS","TE","JAC","espn","Julius Thomas",371,2015,8,81,10.98,9.39,10.98,0,0,0,0,0,0,0,0,0,4.4,47.8,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUSTICECUNNINGHAM","TE","STL","average","Justice Cunningham",372,2015,112,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JUSTICECUNNINGHAM","TE","STL","averageRobust","Justice Cunningham",372,2015,112,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JUSTICECUNNINGHAM","TE","STL","averageWeighted","Justice Cunningham",372,2015,112,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JUSTICECUNNINGHAM","TE","STL","espn","Justice Cunningham",372,2015,102,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUSTINFORSETT","RB","BAL","average","Justin Forsett",373,2015,128,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JUSTINFORSETT","RB","BAL","averageRobust","Justin Forsett",373,2015,128,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JUSTINFORSETT","RB","BAL","averageWeighted","Justin Forsett",373,2015,128,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JUSTINFORSETT","RB","BAL","espn","Justin Forsett",373,2015,112,489,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUSTINHARDY","WR","ATL","average","Justin Hardy",374,2015,125,314,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0
"JUSTINHARDY","WR","ATL","averageRobust","Justin Hardy",374,2015,125,314,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0
"JUSTINHARDY","WR","ATL","averageWeighted","Justin Hardy",374,2015,125,314,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0
"JUSTINHARDY","WR","ATL","cbs","Justin Hardy",374,2015,107,275,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUSTINHUNTER","WR","TEN","average","Justin Hunter",375,2015,58,142,7.385,5.69,9.08,0,0,0,0,0,0,0,0,0,2.4,37.85,0.2,0,0,0,0,0,0,0,0,0,0,0
"JUSTINHUNTER","WR","TEN","averageRobust","Justin Hunter",375,2015,58,142,7.385,5.69,9.08,0,0,0,0,0,0,0,0,0,2.4,37.85,0.2,0,0,0,0,0,0,0,0,0,0,0
"JUSTINHUNTER","WR","TEN","averageWeighted","Justin Hunter",375,2015,58,142,7.385,5.69,9.08,0,0,0,0,0,0,0,0,0,2.4,37.85,0.2,0,0,0,0,0,0,0,0,0,0,0
"JUSTINHUNTER","WR","TEN","cbs","Justin Hunter",375,2015,69,169,5.69,5.69,9.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,31.9,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUSTINHUNTER","WR","TEN","espn","Justin Hunter",375,2015,46,123,9.08,5.69,9.08,0,0,0,0,0,0,0,0,0,2.9,43.8,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUSTINMEDLOCK","K","FA","average","Justin Medlock",376,2015,53,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JUSTINMEDLOCK","K","FA","averageRobust","Justin Medlock",376,2015,53,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JUSTINMEDLOCK","K","FA","averageWeighted","Justin Medlock",376,2015,53,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JUSTINMEDLOCK","K","FA","espn","Justin Medlock",376,2015,52,490,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUSTINPERILLO","TE","GB","average","Justin Perillo",377,2015,53,263,1.51,1.51,1.51,0,0,0,0,0,0,0,0,0,0.4,5.1,0.1,0,0,0,0,0,0,0,0,0,0,0
"JUSTINPERILLO","TE","GB","averageRobust","Justin Perillo",377,2015,53,263,1.51,1.51,1.51,0,0,0,0,0,0,0,0,0,0.4,5.1,0.1,0,0,0,0,0,0,0,0,0,0,0
"JUSTINPERILLO","TE","GB","averageWeighted","Justin Perillo",377,2015,53,263,1.51,1.51,1.51,0,0,0,0,0,0,0,0,0,0.4,5.1,0.1,0,0,0,0,0,0,0,0,0,0,0
"JUSTINPERILLO","TE","GB","espn","Justin Perillo",377,2015,47,237,1.51,1.51,1.51,0,0,0,0,0,0,0,0,0,0.4,5.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUSTINTUCKER","K","BAL","average","Justin Tucker",378,2015,54,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JUSTINTUCKER","K","BAL","averageRobust","Justin Tucker",378,2015,54,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JUSTINTUCKER","K","BAL","averageWeighted","Justin Tucker",378,2015,54,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JUSTINTUCKER","K","BAL","espn","Justin Tucker",378,2015,53,491,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUWANTHOMPSON","RB","DEN","average","Juwan Thompson",379,2015,96,315,0.2,0.07,0.33,0,0,0,0,0,0,0.2,0.85,0,0.05,0.65,0,0,0,0,0,0,0,0,0,0,0,0
"JUWANTHOMPSON","RB","DEN","averageRobust","Juwan Thompson",379,2015,96,315,0.2,0.07,0.33,0,0,0,0,0,0,0.2,0.85,0,0.05,0.65,0,0,0,0,0,0,0,0,0,0,0,0
"JUWANTHOMPSON","RB","DEN","averageWeighted","Juwan Thompson",379,2015,96,315,0.2,0.07,0.33,0,0,0,0,0,0,0.2,0.85,0,0.05,0.65,0,0,0,0,0,0,0,0,0,0,0,0
"JUWANTHOMPSON","RB","DEN","cbs","Juwan Thompson",379,2015,91,304,0.07,0.07,0.33,NA,NA,NA,NA,NA,NA,0.1,0.6,0,0,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUWANTHOMPSON","RB","DEN","espn","Juwan Thompson",379,2015,85,288,0.33,0.07,0.33,0,0,0,0,0,0,0.3,1.1,0,0.1,1.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KADEEMCAREY","RB","CHI","average","Ka'Deem Carey",380,2015,63,223,2.995,2.55,3.44,0,0,0,0,0,0,2.55,11.85,0.1,0.75,5.6,0,0.1,0,0,0,0,0,0,0,0,0,0
"KADEEMCAREY","RB","CHI","averageRobust","Ka'Deem Carey",380,2015,63,223,2.995,2.55,3.44,0,0,0,0,0,0,2.55,11.85,0.1,0.75,5.6,0,0.1,0,0,0,0,0,0,0,0,0,0
"KADEEMCAREY","RB","CHI","averageWeighted","Ka'Deem Carey",380,2015,63,223,2.995,2.55,3.44,0,0,0,0,0,0,2.55,11.85,0.1,0.75,5.6,0,0.1,0,0,0,0,0,0,0,0,0,0
"KADEEMCAREY","RB","CHI","cbs","Ka'Deem Carey",380,2015,64,221,3.44,2.55,3.44,NA,NA,NA,NA,NA,NA,3,13.9,0.1,0.9,6.5,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KADEEMCAREY","RB","CHI","espn","Ka'Deem Carey",380,2015,60,213,2.55,2.55,3.44,0,0,0,0,0,0,2.1,9.8,0.1,0.6,4.7,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAIFORBATH","K","NO","average","Kai Forbath",381,2015,55,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2,2.8
"KAIFORBATH","K","NO","averageRobust","Kai Forbath",381,2015,55,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2,2.8
"KAIFORBATH","K","NO","averageWeighted","Kai Forbath",381,2015,55,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2,2.8
"KAIFORBATH","K","NO","cbs","Kai Forbath",381,2015,18,432,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,2,2.8
"KAIFORBATH","K","NO","espn","Kai Forbath",381,2015,54,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.6,2,2.8
"KANSASCITYCHIEFS","DST","KC","average","Kansas City Chiefs",382,2015,16,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KANSASCITYCHIEFS","DST","KC","averageRobust","Kansas City Chiefs",382,2015,16,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KANSASCITYCHIEFS","DST","KC","averageWeighted","Kansas City Chiefs",382,2015,16,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KANSASCITYCHIEFS","DST","KC","espn","Kansas City Chiefs",382,2015,16,493,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KARLOSWILLIAMS","RB","BUF","average","Karlos Williams",383,2015,37,126,8.325,6.28,10.37,0,0,0,0,0,0,8.3,36.5,0.4,1.15,9.25,0.05,0.1,0,0,0,0,0,0,0,0,0,0
"KARLOSWILLIAMS","RB","BUF","averageRobust","Karlos Williams",383,2015,37,126,8.325,6.28,10.37,0,0,0,0,0,0,8.3,36.5,0.4,1.15,9.25,0.05,0.1,0,0,0,0,0,0,0,0,0,0
"KARLOSWILLIAMS","RB","BUF","averageWeighted","Karlos Williams",383,2015,37,126,8.325,6.28,10.37,0,0,0,0,0,0,8.3,36.5,0.4,1.15,9.25,0.05,0.1,0,0,0,0,0,0,0,0,0,0
"KARLOSWILLIAMS","RB","BUF","cbs","Karlos Williams",383,2015,31,81,10.37,6.28,10.37,NA,NA,NA,NA,NA,NA,9.1,41.5,0.5,1.5,12.2,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KARLOSWILLIAMS","RB","BUF","espn","Karlos Williams",383,2015,42,154,6.28,6.28,10.37,0,0,0,0,0,0,7.5,31.5,0.3,0.8,6.3,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KASEYREDFERN","K","JAC","average","Kasey Redfern",384,2015,56,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KASEYREDFERN","K","JAC","averageRobust","Kasey Redfern",384,2015,56,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KASEYREDFERN","K","JAC","averageWeighted","Kasey Redfern",384,2015,56,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KASEYREDFERN","K","JAC","espn","Kasey Redfern",384,2015,55,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEENANALLEN","WR","SD","average","Keenan Allen",385,2015,132,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KEENANALLEN","WR","SD","averageRobust","Keenan Allen",385,2015,132,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KEENANALLEN","WR","SD","averageWeighted","Keenan Allen",385,2015,132,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KEENANALLEN","WR","SD","espn","Keenan Allen",385,2015,118,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEITHWENNING","QB","CIN","average","Keith Wenning",386,2015,95,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KEITHWENNING","QB","CIN","averageRobust","Keith Wenning",386,2015,95,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KEITHWENNING","QB","CIN","averageWeighted","Keith Wenning",386,2015,95,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KEITHWENNING","QB","CIN","espn","Keith Wenning",386,2015,93,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KELLENCLEMENS","QB","SD","average","Kellen Clemens",387,2015,36,331,0.106,0.056,0.156,0.3,0.2,0.1,2.4,0,0,0.05,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KELLENCLEMENS","QB","SD","averageRobust","Kellen Clemens",387,2015,36,331,0.106,0.056,0.156,0.3,0.2,0.1,2.4,0,0,0.05,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KELLENCLEMENS","QB","SD","averageWeighted","Kellen Clemens",387,2015,36,331,0.106,0.056,0.156,0.3,0.2,0.1,2.4,0,0,0.05,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KELLENCLEMENS","QB","SD","cbs","Kellen Clemens",387,2015,37,292,0.156,0.056,0.156,0.4,0.3,0.1,3.4,0,0,0.1,0.2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KELLENCLEMENS","QB","SD","espn","Kellen Clemens",387,2015,31,306,0.056,0.056,0.156,0.2,0.1,0.1,1.4,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
